station_id,city_name,iso2,iso3,latitude,longitude
17022,Zonguldak,TR,TUR,41.4303768098,31.7800133858
17112,Çanakkale,TR,TUR,40.1459332469,26.4063878975
17084,Çorum,TR,TUR,40.5199931021,34.9500007718
17220,İzmir,TR,TUR,38.4361496823,27.1517940105
17270,Şanlıurfa,TR,TUR,37.1699908641,38.7949857165
38880,Ashgabat,TM,TKM,37.9499949331,58.3832991118
38392,Daşoguz,TM,TKM,41.8399900503,59.9649596749
38895,Mary,TM,TKM,37.6000162954,61.8333210844
38687,Türkmenabat,TM,TKM,39.110001647,63.5800361723
38507,Türkmenbaşy,TM,TKM,40.0230466909,52.9696760649
91643,Funafuti,TV,TUV,-8.51665199904,179.216647094
63661,Sironko,UG,UGA,1.25,34.3
33658,Chernivtsi,UA,UKR,48.305306009,25.9215596097
34504,Dnipro,UA,UKR,48.4799723501,35.0000235583
34712,Donetsk,UA,UKR,48.000001647,37.8299800199
34300,Kharkiv,UA,UKR,49.9999829296,36.250024779
33902,Kherson,UA,UKR,46.6325371798,32.6006648872
33429,Khmelnytskyi,UA,UKR,49.424927591,27.0015453682
33345,Kiev,UA,UKR,50.433367329,30.5166279691
33711,Kropyvnytskyi,UA,UKR,48.5040535676,32.2602941475
34535,Luhansk,UA,UKR,48.5697601513,39.3343843168
33393,Lviv,UA,UKR,49.8349800813,24.0299954821
33837,Odessa,UA,UKR,46.4900162954,30.7100011787
33506,Poltava,UA,UKR,49.5740399364,34.5702823474
33301,Rivne,UA,UKR,50.6165861197,26.2528055407
33275,Sumy,UA,UKR,50.9242934358,34.7808638089
33415,Ternopil,UA,UKR,49.535980244,25.5821488024
33631,Uzhhorod,UA,UKR,48.6299890331,22.2500007718
33562,Vinnytsia,UA,UKR,49.2253790477,28.481558389
33325,Zhytomyr,UA,UKR,50.245575174,28.6621675199
41217,Abu Dhabi,AE,ARE,24.4666835724,54.3665933826
41194,Dubai,AE,ARE,25.2299961538,55.2799743234
41242,Ras al-Khaimah,AE,ARE,25.7915381053,55.9427762439
41196,Sharjah,AE,ARE,25.3713828725,55.4064782296
03917,Belfast,GB,GBR,54.6000122265,-5.96003442527
03171,Edinburgh,GB,GBR,55.9483278596,-3.21909061829
03772,London,GB,GBR,51.4999947297,-0.11672184386
72518,Albany,US,USA,42.6700169058,-73.8199491798
72406,Annapolis,US,USA,38.9783300975,-76.4924992286
72219,Atlanta,US,USA,33.830013854,-84.3999493833
74389,Augusta,US,USA,44.3105627635,-69.7799890561
72254,Austin,US,USA,30.2669496857,-97.7427783628
72764,Bismarck,US,USA,46.8083172802,-100.783316286
72681,Boise,US,USA,43.6085901073,-116.22748987
72509,Boston,US,USA,42.3299601431,-71.0700136736
72488,Carson City,US,USA,39.1638484894,-119.766395306
72414,Charleston,US,USA,38.3497379751,-81.6327281105
72564,Cheyenne,US,USA,41.1400069367,-104.819710736
72310,Columbia,US,USA,34.0399751984,-80.8999821388
72428,Columbus,US,USA,39.9799743846,-82.9900096046
72605,Concord,US,USA,43.2080719188,-71.5380471208
72469,Denver,US,USA,39.7391880484,-104.984015952
72546,Des Moines,US,USA,41.5799800812,-93.6199809181
72418,Dover,US,USA,39.1580865672,-75.5247030046
72422,Frankfort,US,USA,38.2008064972,-84.8733571795
72511,Harrisburg,US,USA,40.2735998729,-76.8847491879
72508,Hartford,US,USA,41.770020161,-72.6799670834
72772,Helena,US,USA,46.5927490428,-112.035290977
91182,Honolulu,US,USA,21.3068764435,-157.857997886
72438,Indianapolis,US,USA,39.7499884227,-86.1700480568
72419,Jackson,US,USA,32.298815327,-90.1849967873
72445,Jefferson City,US,USA,38.5766233511,-92.1733250343
70381,Juneau,US,USA,58.3141266064,-134.419996991
72539,Lansing,US,USA,42.7335272411,-84.5467362892
72551,Lincoln,US,USA,40.8199747915,-96.6800008563
72340,Little Rock,US,USA,34.7360825796,-92.3310931821
72641,Madison,US,USA,43.073015563,-89.4011169858
72226,Montgomery,US,USA,32.3616021922,-86.2791886818
72614,Montpelier,US,USA,44.2599715363,-72.5758132341
72327,Nashville,US,USA,36.1699743846,-86.7799849871
72353,Oklahoma City,US,USA,35.4700429474,-97.5186835142
72792,Olympia,US,USA,47.0380448599,-122.899434043
72278,Phoenix,US,USA,33.5399798778,-112.069991701
72507,Providence,US,USA,41.8211023143,-71.4149796973
72306,Raleigh,US,USA,35.8187813507,-78.6446934425
72401,Richmond,US,USA,37.5500193472,-77.4499860043
72483,Sacramento,US,USA,38.5750213817,-121.470038088
72658,Saint Paul,US,USA,44.9439866324,-93.0849748146
72694,Salem,US,USA,44.9280702912,-123.02389673
72572,Salt Lake City,US,USA,40.7750162954,-111.930051922
72365,Santa Fe,US,USA,35.6869289338,-105.937239422
72439,Springfield,US,USA,39.8200099885,-89.650016522
72214,Tallahassee,US,USA,30.4499876089,-84.2800342221
72456,Topeka,US,USA,39.0500053091,-95.6699849871
72408,Trenton,US,USA,40.2169625031,-74.7433553484
72405,Washington,US,USA,38.8995493765,-77.0094185808
83928,Artigas,UY,URY,-30.4159871228,-56.4860201432
86560,Colonia del Sacramento,UY,URY,-34.4799990054,-57.8400024734
86530,Durazno,UY,URY,-33.410016257,-56.5100496843
86440,Melo,UY,URY,-32.3594860649,-54.1799851904
86490,Mercedes,UY,URY,-33.2595344861,-58.029982749
86580,Montevideo,UY,URY,-34.8580415662,-56.1710522884
87497,Paysandú,UY,URY,-32.3299788221,-58.0799796973
87395,Salto,UY,URY,-31.3903462537,-57.9686945003
86370,Tacuarembó,UY,URY,-31.7099649874,-55.9800045182
38475,Andijan,UZ,UZB,40.7900024608,72.3399665923
38683,Bukhara,UZ,UZB,39.7800124299,64.4300101307
38583,Guliston,UZ,UZB,40.4957310171,68.7907258696
38579,Jizzakh,UZ,UZB,40.1003804719,67.8300093169
38611,Namangan,UZ,UZB,41.0000154816,71.6699816476
38567,Navoiy,UZ,UZB,40.1104056997,65.3549665923
38264,Nukus,UZ,UZB,42.4700032746,59.6150068755
38812,Qarshi,UZ,UZB,38.8704297069,65.8000040272
38696,Samarkand,UZ,UZB,39.6700191437,66.9449987375
38457,Tashkent,UZ,UZB,41.311701883,69.2949328195
38927,Termez,UZ,UZB,37.2329327586,67.2729373768
38396,Urgench,UZ,UZB,41.5599813019,60.64000891
91557,Port Vila,VU,VUT,-17.733350404,168.316640584
80419,Barcelona,VE,VEN,10.130375182,-64.7200136735
80440,Barinas,VE,VEN,8.5999776397,-70.250012046
80415,Caracas,VE,VEN,10.5009985544,-66.9170371924
80444,Ciudad Bolívar,VE,VEN,8.09998231906,-63.6000045183
80428,Guanare,VE,VEN,9.0499760121,-69.7500167253
80421,La Asunción,VE,VEN,11.03333403,-63.8833315004
80407,Maracaibo,VE,VEN,10.7299768259,-71.6599776628
80447,San Cristóbal,VE,VEN,7.77000246066,-72.2499674903
80431,San Juan de Los Morros,VE,VEN,9.9009990187,-67.3540015853
80426,Trujillo,VE,VEN,9.38039512017,-70.4400004493
80472,Valencia,VE,VEN,10.2299815053,-67.9800214047
48914,Bạc Liêu,VN,VNM,9.28037538547,105.719996296
48808,Cao Bằng,VN,VNM,22.663998055,106.268004644
48855,Da Nang,VN,VNM,16.0600390818,108.249971068
48826,Hai Duong,VN,VNM,20.9420010782,106.331004604
56985,Lao Cai,VN,VNM,22.5013513377,103.965994831
48830,Lạng Sơn,VN,VNM,21.845997103,106.757001576
48877,Nha Trang,VN,VNM,12.2500390818,109.170018269
48887,Phan Thiet,VN,VNM,10.9337369984,108.100057738
48870,Quy Nhon,VN,VNM,13.7799715362,109.180043497
48806,Sơn La,VN,VNM,21.3280021387,103.910004651
48840,Thanh Hóa,VN,VNM,19.8200162953,105.799991413
48845,Vinh,VN,VNM,18.6999813018,105.679998738
48848,Đồng Hới,VN,VNM,17.4833372182,106.600045938
91753,Mata-Utu,WF,WLF,-13.282042,-176.174022
60035,El Aaiún,EH,ESH,27.154512,-13.195392
67581,Chipata,ZM,ZMB,-13.6295698864,32.640012572
67663,Kabwe,ZM,ZMB,-14.4400113741,28.4499840889
67475,Kasama,ZM,ZMB,-10.1995983695,31.179946654
68030,Livingstone,ZM,ZMB,-17.8600093396,25.8600129788
67633,Mongu,ZM,ZMB,-15.2795983695,23.1200251859
67775,Harare,ZW,ZWE,-17.8177896944,31.0447094307
67975,Masvingo,ZW,ZWE,-20.0596166801,30.8200203031
